UserID,Username,LoginTime,IPAddress,LocationCity,LocationCountry,DeviceType,LoginStatus,SessionDuration,RiskScore,is_anomaly,anomaly_score
USR001,john.smith,2025-08-31 15:36:10.460591,192.168.124.193,Phoenix,UK,Laptop,Success,115.0,26.788225286860204,0,-0.5248330442351482
USR005,david.garcia,2025-09-02 19:16:10.460591,192.168.167.246,Phoenix,Germany,Tablet,Success,134.0,50.56184629653379,0,-0.48738993372896666
USR003,mike.wilson,2025-08-13 04:14:10.460591,192.168.62.81,Los Angeles,Canada,Desktop,Success,15.0,50.62724669084933,0,-0.5280038451468921
USR004,lisa.brown,2025-08-14 07:04:10.460591,192.168.17.56,San Antonio,USA,Desktop,Success,178.0,15.73492770881595,0,-0.5529400424676801
USR003,mike.wilson,2025-08-22 12:42:10.460591,192.168.177.206,San Antonio,Canada,Desktop,Success,74.0,25.032503277606555,0,-0.5108002667270196
USR001,john.smith,2025-08-19 18:49:10.460591,192.168.179.20,Phoenix,UK,Laptop,Success,298.0,35.74021118059542,0,-0.4596863159733547
USR002,sarah.jones,2025-08-16 14:33:10.460591,192.168.147.182,Phoenix,USA,Tablet,Success,274.0,10.687059251313167,0,-0.5459099134930571
USR002,sarah.jones,2025-08-29 00:45:10.460591,192.168.112.221,Phoenix,USA,Mobile,Success,61.0,33.082815274527604,0,-0.566013684695224
USR002,sarah.jones,2025-08-13 17:14:10.460591,192.168.207.251,Los Angeles,France,Laptop,Success,101.0,39.70729221844964,0,-0.4412091247619437
USR001,john.smith,2025-09-04 17:33:10.460591,192.168.135.52,San Antonio,Germany,Mobile,Success,474.0,26.239719490284692,0,-0.4708821790796221
USR001,john.smith,2025-08-17 21:12:10.460591,192.168.184.68,Chicago,UK,Desktop,Failed,,94.76287902221833,1,-0.6843945493349893
USR001,john.smith,2025-08-23 18:53:10.460591,192.168.154.121,Houston,France,Tablet,Success,319.0,22.89787948306881,0,-0.5588789436492261
USR001,john.smith,2025-08-20 16:14:10.460591,192.168.239.196,Phoenix,USA,Desktop,Success,315.0,2.78955556898363,0,-0.524284081601972
USR004,lisa.brown,2025-08-27 15:10:10.460591,192.168.17.9,New York,UK,Laptop,Success,318.0,28.71150346357691,0,-0.44318750047541955
USR005,david.garcia,2025-08-22 18:46:10.460591,192.168.95.197,San Antonio,France,Laptop,Success,467.0,28.1318698672984,0,-0.5008591607749721
USR002,sarah.jones,2025-08-29 20:57:10.460591,192.168.108.136,Los Angeles,USA,Mobile,Success,375.0,25.45421907823446,0,-0.494132424810256
USR002,sarah.jones,2025-09-04 03:24:10.460591,192.168.79.190,New York,Germany,Desktop,Success,146.0,67.38672640045306,0,-0.5370867657331678
USR003,mike.wilson,2025-08-23 17:37:10.460591,192.168.229.141,Houston,USA,Mobile,Success,261.0,13.598024548554871,0,-0.5378632176710246
USR005,david.garcia,2025-08-19 23:52:10.460591,192.168.35.128,Philadelphia,France,Mobile,Failed,,100.0,1,-0.6424629237118666
USR001,john.smith,2025-08-21 12:09:10.460591,192.168.50.19,Philadelphia,Canada,Mobile,Success,166.0,26.425190169337732,0,-0.4885511296333495
USR005,david.garcia,2025-08-27 22:25:10.460591,192.168.210.206,Los Angeles,USA,Mobile,Success,173.0,17.751623549157777,0,-0.5137367929088015
USR002,sarah.jones,2025-08-28 13:06:10.460591,192.168.57.54,Phoenix,USA,Laptop,Success,250.0,0.0,0,-0.5018949416133416
USR002,sarah.jones,2025-09-03 15:38:10.460591,192.168.220.127,New York,UK,Mobile,Success,474.0,37.645461498793566,0,-0.44377712888693094
USR004,lisa.brown,2025-09-04 14:25:10.460591,192.168.29.244,Houston,UK,Desktop,Failed,,76.61463316896217,1,-0.6207599086014435
USR003,mike.wilson,2025-09-10 12:59:10.460591,192.168.89.255,San Antonio,France,Laptop,Success,379.0,31.607442968762207,0,-0.4702098054840843
USR001,john.smith,2025-09-06 17:21:10.460591,192.168.109.60,New York,USA,Mobile,Success,20.0,11.466181875308969,0,-0.5557186460209682
USR004,lisa.brown,2025-08-12 02:09:10.460591,192.168.12.205,Chicago,France,Laptop,Success,213.0,62.1506932736405,0,-0.5667346392320094
USR004,lisa.brown,2025-08-29 19:52:10.460591,192.168.179.32,San Antonio,UK,Laptop,Success,241.0,43.879653678194295,0,-0.4891061402675172
USR002,sarah.jones,2025-08-14 17:02:10.460591,192.168.56.94,Chicago,Germany,Laptop,Success,276.0,27.511504547361927,0,-0.47342671951145154
USR001,john.smith,2025-09-10 12:46:10.460591,192.168.230.137,Chicago,Germany,Tablet,Success,71.0,30.074427674883495,0,-0.5144756420249976
USR003,mike.wilson,2025-09-09 18:29:10.460591,192.168.166.23,Los Angeles,Germany,Mobile,Success,202.0,32.33955461379615,0,-0.438715232531679
USR004,lisa.brown,2025-09-07 17:43:10.460591,192.168.107.142,Philadelphia,France,Tablet,Success,207.0,36.26194223359876,0,-0.5197139188205642
USR004,lisa.brown,2025-09-07 20:08:10.460591,192.168.68.219,New York,Germany,Tablet,Success,478.0,46.709458353223575,0,-0.5413895629481369
USR003,mike.wilson,2025-09-09 16:21:10.460591,192.168.194.95,Los Angeles,France,Tablet,Success,427.0,39.13193258412323,0,-0.45801687481453546
USR003,mike.wilson,2025-08-19 19:47:10.460591,192.168.94.103,Philadelphia,Germany,Mobile,Success,106.0,42.36650361664637,0,-0.43704331392986695
USR001,john.smith,2025-08-28 16:56:10.460591,192.168.193.84,Houston,Germany,Laptop,Success,428.0,20.95948224633267,0,-0.4770494551910601
USR005,david.garcia,2025-08-14 18:03:10.460591,192.168.209.68,Phoenix,UK,Laptop,Success,68.0,33.950406352614934,0,-0.4743407276385375
USR004,lisa.brown,2025-09-06 00:36:10.460591,192.168.44.201,San Antonio,UK,Mobile,Success,417.0,62.368711004397674,1,-0.6330972645024637
USR005,david.garcia,2025-09-04 18:26:10.460591,192.168.39.252,Houston,UK,Tablet,Success,312.0,24.872335830240704,0,-0.49312179567431874
USR004,lisa.brown,2025-08-22 08:02:10.460591,192.168.246.20,Phoenix,UK,Mobile,Success,456.0,26.37117441746966,0,-0.4984415583615139
USR003,mike.wilson,2025-08-14 00:12:10.460591,192.168.45.103,Los Angeles,Canada,Tablet,Success,52.0,60.463586842556865,1,-0.5957131394041364
USR005,david.garcia,2025-08-11 16:31:10.460591,192.168.125.175,Phoenix,Germany,Desktop,Success,292.0,31.024258991164693,0,-0.4894541054912253
USR001,john.smith,2025-08-13 18:34:10.460591,192.168.10.182,Los Angeles,Canada,Mobile,Success,166.0,37.626093517343406,0,-0.47587608165499984
USR002,sarah.jones,2025-09-05 22:59:10.460591,192.168.193.205,New York,France,Mobile,Failed,,81.77232096900042,1,-0.6184707504247302
USR003,mike.wilson,2025-08-26 21:50:10.460591,192.168.7.163,Houston,France,Tablet,Success,93.0,53.5350816321932,0,-0.4949065758465044
USR003,mike.wilson,2025-08-22 06:38:10.460591,192.168.102.169,Phoenix,Canada,Desktop,Success,397.0,38.872866127808074,0,-0.5152478697857187
USR003,mike.wilson,2025-08-13 17:43:10.460591,192.168.16.29,Houston,Canada,Desktop,Success,225.0,27.807018563483314,0,-0.4763515187123088
USR001,john.smith,2025-09-04 20:05:10.460591,192.168.165.145,Los Angeles,Canada,Desktop,Success,327.0,43.73885934371273,0,-0.49866034038670987
USR001,john.smith,2025-08-28 12:09:10.460591,192.168.62.86,Phoenix,France,Tablet,Success,411.0,28.666946973069464,0,-0.4989581946561509
USR005,david.garcia,2025-08-12 20:47:10.460591,192.168.249.89,San Antonio,Canada,Tablet,Success,373.0,46.81555484521418,0,-0.5291115909066278
USR002,sarah.jones,2025-08-16 14:48:10.460591,192.168.184.203,San Antonio,UK,Mobile,Success,83.0,36.31056855329089,0,-0.5403537500740273
USR002,sarah.jones,2025-09-06 16:22:10.460591,192.168.243.217,San Antonio,Germany,Laptop,Success,298.0,34.664246169287544,0,-0.514865263154679
USR004,lisa.brown,2025-08-25 18:03:10.460591,192.168.129.163,Philadelphia,Germany,Laptop,Success,53.0,35.855084136684326,0,-0.45283370052482386
USR004,lisa.brown,2025-09-02 13:30:10.460591,192.168.118.44,Philadelphia,USA,Mobile,Success,287.0,0.6193465902280026,0,-0.5074022969047004
USR002,sarah.jones,2025-08-20 20:08:10.460591,192.168.149.51,San Antonio,Germany,Laptop,Success,81.0,41.50061426555597,0,-0.46965118861606214
USR001,john.smith,2025-08-27 01:39:10.460591,192.168.26.191,San Antonio,France,Laptop,Success,37.0,51.6926716879432,0,-0.564876282521581
USR003,mike.wilson,2025-09-10 17:47:10.460591,192.168.211.189,Philadelphia,USA,Tablet,Success,367.0,0.0,0,-0.4968934630402027
USR005,david.garcia,2025-08-18 17:48:10.460591,192.168.219.109,Philadelphia,Canada,Desktop,Success,162.0,25.22105285268256,0,-0.5230165509902813
USR002,sarah.jones,2025-09-08 21:00:10.460591,192.168.9.238,Phoenix,UK,Laptop,Success,136.0,47.97355638374979,0,-0.4845544511692443
USR004,lisa.brown,2025-08-29 14:52:10.460591,192.168.23.154,Philadelphia,Canada,Mobile,Success,324.0,29.593938773174763,0,-0.46915250835769595
USR004,lisa.brown,2025-09-04 15:19:10.460591,192.168.80.97,Phoenix,Germany,Tablet,Success,56.0,35.39866214363665,0,-0.45955853535125535
USR003,mike.wilson,2025-09-04 17:56:10.460591,192.168.73.18,Houston,UK,Desktop,Success,254.0,39.51652454412951,0,-0.47119847383326163
USR002,sarah.jones,2025-08-20 11:28:10.460591,192.168.111.179,Chicago,Canada,Tablet,Success,103.0,24.33698410128443,0,-0.528262931704763
USR004,lisa.brown,2025-09-04 20:01:10.460591,192.168.11.100,Chicago,Germany,Desktop,Success,262.0,51.16816758033018,0,-0.5020660417742738
USR005,david.garcia,2025-08-26 11:47:10.460591,192.168.62.195,Phoenix,USA,Tablet,Success,471.0,0.0,0,-0.5549999059810208
USR001,john.smith,2025-08-28 13:50:10.460591,192.168.242.13,New York,USA,Laptop,Success,95.0,0.5654634083446446,0,-0.5117093727999227
USR001,john.smith,2025-08-17 22:28:10.460591,192.168.212.79,Philadelphia,UK,Mobile,Success,109.0,37.71012294336242,0,-0.5389558226535993
USR005,david.garcia,2025-08-17 17:33:10.460591,192.168.27.14,Houston,France,Mobile,Success,299.0,38.77991514783784,0,-0.5380968644850612
USR002,sarah.jones,2025-08-24 12:30:10.460591,192.168.83.79,New York,Germany,Desktop,Success,401.0,37.00585323341322,0,-0.517211545952779
USR004,lisa.brown,2025-08-18 21:39:10.460591,192.168.13.57,Philadelphia,Germany,Tablet,Success,17.0,39.37925579108488,0,-0.4872790778976096
USR003,mike.wilson,2025-08-19 19:27:10.460591,192.168.239.103,Houston,Germany,Tablet,Success,300.0,50.47063834751402,0,-0.46856279010973817
USR001,john.smith,2025-09-05 15:32:10.460591,192.168.126.59,Chicago,USA,Mobile,Success,188.0,3.5772540455034196,0,-0.5506325360931392
USR003,mike.wilson,2025-08-23 18:45:10.460591,192.168.57.245,Los Angeles,France,Tablet,Success,128.0,31.917507790117476,0,-0.5184838960154182
USR001,john.smith,2025-08-26 16:55:10.460591,192.168.113.229,San Antonio,Germany,Mobile,Success,236.0,38.61818843281449,0,-0.47491049287899595
USR003,mike.wilson,2025-08-29 14:44:10.460591,192.168.116.147,San Antonio,Germany,Laptop,Success,350.0,27.386221988871153,0,-0.4596281544132124
USR005,david.garcia,2025-08-22 19:28:10.460591,192.168.142.2,Phoenix,USA,Desktop,Success,371.0,24.04139687706877,0,-0.5170353661549874
USR001,john.smith,2025-08-21 15:28:10.460591,192.168.241.176,Phoenix,USA,Laptop,Success,138.0,0.0,0,-0.5073324226873667
USR002,sarah.jones,2025-08-18 21:00:10.460591,192.168.50.191,Chicago,Canada,Mobile,Success,396.0,36.591211276699966,0,-0.5090087043832842
USR001,john.smith,2025-09-10 13:46:10.460591,192.168.120.234,New York,France,Mobile,Success,274.0,22.370559203133876,0,-0.4709733603939323
USR004,lisa.brown,2025-09-07 12:49:10.460591,192.168.164.246,New York,USA,Mobile,Failed,,45.276887451931096,1,-0.6332893409101232
USR003,mike.wilson,2025-08-27 16:35:10.460591,192.168.80.58,Chicago,USA,Tablet,Success,196.0,12.98093838362388,0,-0.5036612185187107
USR003,mike.wilson,2025-08-21 19:48:10.460591,192.168.217.94,San Antonio,France,Mobile,Success,401.0,48.49257226320123,0,-0.4829981355533121
USR003,mike.wilson,2025-09-06 14:39:10.460591,192.168.48.106,New York,France,Desktop,Success,405.0,39.06966371612745,0,-0.503278822277943
USR002,sarah.jones,2025-09-09 19:44:10.460591,192.168.241.129,Phoenix,Canada,Desktop,Success,200.0,53.77249857901721,0,-0.4954159143258075
USR003,mike.wilson,2025-08-18 18:12:10.460591,192.168.80.234,Phoenix,USA,Desktop,Success,385.0,0.0,0,-0.5349868188511254
USR002,sarah.jones,2025-09-03 16:37:10.460591,192.168.63.249,Houston,Canada,Mobile,Failed,,73.401302897482,1,-0.6209179612450229
USR001,john.smith,2025-09-07 13:15:10.460591,192.168.82.101,Phoenix,France,Tablet,Success,375.0,25.599187507561965,0,-0.5523295569022285
USR003,mike.wilson,2025-08-27 04:10:10.460591,192.168.216.179,Los Angeles,USA,Laptop,Success,63.0,40.102400646595896,0,-0.5402704201545605
USR002,sarah.jones,2025-09-06 16:31:10.460591,192.168.174.133,New York,Canada,Mobile,Failed,,68.41288257710545,1,-0.6396293942409965
USR003,mike.wilson,2025-09-04 16:00:10.460591,192.168.56.248,New York,USA,Desktop,Success,51.0,4.300585339592454,0,-0.494496185749855
USR001,john.smith,2025-08-31 14:45:10.460591,192.168.168.106,Phoenix,USA,Desktop,Success,470.0,11.142034698113427,1,-0.5755583925348033
USR001,john.smith,2025-08-23 19:55:10.460591,192.168.211.218,Phoenix,UK,Laptop,Success,265.0,38.72150629986405,0,-0.5282433908842838
USR001,john.smith,2025-09-10 16:33:10.460591,192.168.119.171,Phoenix,Canada,Laptop,Success,19.0,36.85174583565461,0,-0.47079582466909004
USR002,sarah.jones,2025-09-05 16:58:10.460591,192.168.149.88,Houston,Germany,Desktop,Success,345.0,34.40972868763221,0,-0.46254346477383257
USR001,john.smith,2025-09-01 18:57:10.460591,192.168.159.233,Houston,Germany,Mobile,Success,330.0,31.790725636482975,0,-0.4825836428513514
USR003,mike.wilson,2025-08-12 16:13:10.460591,192.168.210.202,Los Angeles,Germany,Desktop,Success,432.0,38.62337734222422,0,-0.45259832191651694
USR002,sarah.jones,2025-08-20 21:13:10.460591,192.168.173.128,Chicago,France,Mobile,Success,346.0,43.58337609597619,0,-0.491124667063856
USR005,david.garcia,2025-08-15 04:17:10.460591,192.168.93.163,San Antonio,USA,Desktop,Success,233.0,35.02340504285189,1,-0.5893198699239668
USR001,john.smith,2025-08-30 21:44:10.460591,192.168.228.157,New York,Germany,Mobile,Failed,,87.71878916140176,1,-0.6427039967718219
USR003,mike.wilson,2025-08-14 17:16:10.460591,192.168.201.135,New York,Canada,Desktop,Success,85.0,37.00699082386893,0,-0.4664665289613186
USR005,david.garcia,2025-08-18 06:23:10.460591,192.168.95.205,Phoenix,France,Desktop,Success,289.0,50.48723316695057,0,-0.5510019824733315
USR002,sarah.jones,2025-08-26 02:32:10.460591,192.168.87.26,Philadelphia,France,Mobile,Success,474.0,54.96522161642541,0,-0.523521921305167
USR002,sarah.jones,2025-08-19 13:22:10.460591,192.168.189.238,Chicago,France,Mobile,Success,367.0,25.419455869128427,0,-0.47484260951302687
USR003,mike.wilson,2025-09-02 12:11:10.460591,192.168.30.64,Houston,Canada,Mobile,Success,388.0,39.379997705768716,0,-0.4726477733592527
USR002,sarah.jones,2025-08-18 18:04:10.460591,192.168.160.119,New York,Canada,Desktop,Success,112.0,37.166383690013134,0,-0.4848291896058176
USR004,lisa.brown,2025-08-27 15:53:10.460591,192.168.151.37,San Antonio,Canada,Laptop,Success,141.0,39.91307236907178,0,-0.4832289350987759
USR002,sarah.jones,2025-08-26 18:14:10.460591,192.168.62.1,Los Angeles,Germany,Mobile,Success,330.0,32.92348965836659,0,-0.44459966044448834
USR003,mike.wilson,2025-08-31 12:54:10.460591,192.168.112.210,Phoenix,USA,Desktop,Failed,,47.7823058851598,1,-0.6550556279865133
USR002,sarah.jones,2025-08-15 17:12:10.460591,192.168.113.46,Philadelphia,Canada,Laptop,Success,317.0,27.65643109404912,0,-0.47048149190590294
USR002,sarah.jones,2025-08-22 14:42:10.460591,192.168.151.153,Houston,France,Desktop,Success,362.0,26.2459561274178,0,-0.4791723648698679
USR003,mike.wilson,2025-08-30 15:17:10.460591,192.168.134.209,Philadelphia,Canada,Laptop,Success,451.0,26.383430220981616,0,-0.5153500794377357
USR001,john.smith,2025-08-21 03:28:10.460591,192.168.144.127,Los Angeles,USA,Mobile,Success,145.0,26.472998821449206,0,-0.5606682326271007
USR005,david.garcia,2025-08-31 14:06:10.460591,192.168.249.214,San Antonio,UK,Mobile,Success,270.0,29.194188586919516,0,-0.5588312462079212
USR004,lisa.brown,2025-09-09 15:58:10.460591,192.168.41.118,Houston,France,Mobile,Success,275.0,22.2459754634847,0,-0.4658326171799424
USR001,john.smith,2025-08-26 18:40:10.460591,192.168.35.227,Philadelphia,Germany,Desktop,Success,377.0,21.866124631023013,0,-0.4851812252030482
USR002,sarah.jones,2025-08-18 15:20:10.460591,192.168.137.236,New York,Germany,Laptop,Success,252.0,32.02162771156763,0,-0.45042238479220925
USR001,john.smith,2025-08-11 15:54:10.460591,192.168.209.177,Phoenix,Canada,Laptop,Success,58.0,25.924020982661787,0,-0.4905118432192382
USR002,sarah.jones,2025-08-25 09:03:10.460591,192.168.181.136,Houston,Canada,Laptop,Success,132.0,28.772162451422435,0,-0.5093663641148418
USR003,mike.wilson,2025-08-12 22:06:10.460591,192.168.183.206,Phoenix,Canada,Desktop,Success,389.0,36.052309180559035,0,-0.49964606092509234
USR005,david.garcia,2025-09-09 18:52:10.460591,192.168.71.248,San Antonio,France,Laptop,Success,166.0,32.524529336021104,0,-0.4825053140298418
USR005,david.garcia,2025-09-05 18:34:10.460591,192.168.90.241,Houston,Germany,Laptop,Success,48.0,30.342734286791824,0,-0.48619253401644585
USR005,david.garcia,2025-09-07 17:10:10.460591,192.168.247.94,Phoenix,Canada,Desktop,Success,254.0,22.399006443447394,1,-0.5749637048142494
USR001,john.smith,2025-09-07 20:31:10.460591,192.168.142.209,Phoenix,Germany,Desktop,Success,75.0,49.220284717614064,0,-0.5360568632333996
USR005,david.garcia,2025-08-11 14:58:10.460591,192.168.253.133,Phoenix,UK,Laptop,Success,317.0,21.105286379035626,0,-0.4919912869813192
USR002,sarah.jones,2025-08-31 19:16:10.460591,192.168.97.147,Los Angeles,USA,Desktop,Success,353.0,12.721487356105637,0,-0.5612855784632991
USR004,lisa.brown,2025-08-30 11:09:10.460591,192.168.213.157,Chicago,Germany,Laptop,Success,161.0,36.45339635772879,0,-0.5552750622856071
USR001,john.smith,2025-08-31 16:55:10.460591,192.168.158.12,New York,Canada,Laptop,Failed,,66.8874295326273,1,-0.6443999928530917
USR004,lisa.brown,2025-08-21 15:40:10.460591,192.168.81.67,Chicago,UK,Mobile,Success,64.0,21.540286910829003,0,-0.4944710870551593
USR002,sarah.jones,2025-08-17 19:40:10.460591,192.168.232.115,Los Angeles,Canada,Desktop,Success,326.0,40.377363277062805,0,-0.5382936716084953
USR005,david.garcia,2025-08-20 13:37:10.460591,192.168.182.86,San Antonio,UK,Laptop,Success,477.0,32.91560473307882,0,-0.48468841596376855
USR003,mike.wilson,2025-08-18 17:46:10.460591,192.168.19.18,New York,UK,Desktop,Success,191.0,21.272609858570913,0,-0.48799953554169495
USR004,lisa.brown,2025-08-14 23:24:10.460591,192.168.165.247,Chicago,France,Desktop,Success,462.0,55.58933264614803,0,-0.5262551024555034
USR003,mike.wilson,2025-08-28 20:16:10.460591,192.168.180.7,New York,Canada,Tablet,Success,340.0,41.28318845714815,0,-0.47777658785674426
USR004,lisa.brown,2025-08-20 09:54:10.460591,192.168.112.130,Philadelphia,Canada,Mobile,Success,480.0,28.943299002002654,0,-0.4953034657644642
USR004,lisa.brown,2025-09-04 17:15:10.460591,192.168.155.84,New York,France,Desktop,Success,337.0,35.28143550080336,0,-0.4505532482199618
USR005,david.garcia,2025-09-09 14:03:10.460591,192.168.130.97,Houston,Germany,Laptop,Success,465.0,28.780411101867248,0,-0.4708315124937644
USR005,david.garcia,2025-08-20 22:33:10.460591,192.168.15.223,New York,Germany,Mobile,Success,194.0,43.93726154064305,0,-0.4788704475313659
USR005,david.garcia,2025-08-13 14:56:10.460591,192.168.45.195,New York,USA,Laptop,Success,174.0,0.0,0,-0.5015088153513124
USR001,john.smith,2025-08-11 18:05:10.460591,192.168.74.182,Chicago,Canada,Mobile,Success,40.0,23.078576091794254,0,-0.5374539148457231
USR001,john.smith,2025-08-14 01:02:10.460591,192.168.121.157,Los Angeles,Germany,Mobile,Success,278.0,63.16497488357675,1,-0.5769573204468925
USR001,john.smith,2025-08-19 01:17:10.460591,192.168.28.87,Philadelphia,USA,Mobile,Success,80.0,42.819222320753134,0,-0.569657636654624
USR005,david.garcia,2025-08-22 21:11:10.460591,192.168.117.25,Phoenix,Canada,Mobile,Success,137.0,49.801349700790816,0,-0.5274630712677114
USR002,sarah.jones,2025-08-29 19:04:10.460591,192.168.171.200,Philadelphia,Canada,Desktop,Success,65.0,47.30360483642596,0,-0.49023926310222665
USR003,mike.wilson,2025-09-10 11:36:10.460591,192.168.91.214,Los Angeles,Canada,Laptop,Success,48.0,31.73556172562504,0,-0.46659661981253736
USR001,john.smith,2025-08-30 06:58:10.460591,192.168.201.73,San Antonio,USA,Mobile,Success,69.0,28.145611414529995,1,-0.5982584918167618
USR005,david.garcia,2025-08-11 21:08:10.460591,192.168.201.18,New York,Canada,Desktop,Success,384.0,49.43324249044723,0,-0.535880981021802
USR005,david.garcia,2025-09-07 18:12:10.460591,192.168.223.109,Philadelphia,Germany,Desktop,Success,447.0,23.37585117844318,0,-0.5334861241540578
USR005,david.garcia,2025-08-31 14:55:10.460591,192.168.250.230,Houston,France,Tablet,Success,31.0,22.69853837488897,0,-0.5646561273736862
USR005,david.garcia,2025-08-16 18:59:10.460591,192.168.238.136,Los Angeles,Germany,Laptop,Success,67.0,21.684548936293776,0,-0.5427746838637691
USR005,david.garcia,2025-08-25 17:57:10.460591,192.168.229.201,Los Angeles,UK,Tablet,Success,144.0,34.94959816310261,0,-0.4890501642584912
USR002,sarah.jones,2025-08-23 05:49:10.460591,192.168.61.17,Phoenix,USA,Laptop,Success,407.0,43.9976440602026,1,-0.5781413344562008
USR005,david.garcia,2025-09-09 14:59:10.460591,192.168.36.56,New York,UK,Laptop,Success,327.0,36.46320054467184,0,-0.4542158156483367
USR002,sarah.jones,2025-08-14 18:23:10.460591,192.168.161.75,Phoenix,USA,Tablet,Success,324.0,0.0,0,-0.515044822746516
USR004,lisa.brown,2025-08-24 17:15:10.460591,192.168.214.209,Philadelphia,France,Mobile,Success,152.0,22.053315083449966,0,-0.5214627172174772
USR002,sarah.jones,2025-08-17 20:54:10.460591,192.168.251.88,New York,Canada,Mobile,Success,453.0,35.586911641013,0,-0.5249036617758208
USR001,john.smith,2025-08-20 17:59:10.460591,192.168.46.189,Chicago,France,Laptop,Success,125.0,35.16035454543085,0,-0.49359381689775994
USR005,david.garcia,2025-08-18 14:15:10.460591,192.168.222.237,Los Angeles,Germany,Tablet,Success,216.0,26.207124661311813,0,-0.4918717337426791
USR003,mike.wilson,2025-09-07 14:32:10.460591,192.168.34.70,Philadelphia,USA,Desktop,Success,382.0,3.2826670258178083,0,-0.5578683145909554
USR001,john.smith,2025-08-16 21:44:10.460591,192.168.125.35,San Antonio,France,Mobile,Success,185.0,42.50730440744031,0,-0.5621998576362609
USR004,lisa.brown,2025-08-17 15:27:10.460591,192.168.51.90,Phoenix,Canada,Desktop,Success,168.0,26.207310862038213,0,-0.5432638246525869
USR004,lisa.brown,2025-09-05 02:40:10.460591,192.168.248.200,Phoenix,France,Desktop,Success,122.0,67.6344540276148,1,-0.574012803888818
USR002,sarah.jones,2025-09-07 18:04:10.460591,192.168.230.209,Los Angeles,USA,Laptop,Success,304.0,8.054544710682807,0,-0.5555875574305464
USR001,john.smith,2025-08-26 19:44:10.460591,192.168.25.110,Philadelphia,USA,Laptop,Success,374.0,19.33347549086276,0,-0.4876077168544949
USR003,mike.wilson,2025-09-05 22:35:10.460591,192.168.13.193,Phoenix,France,Mobile,Success,241.0,46.80762646628066,0,-0.498002367779284
USR001,john.smith,2025-09-01 20:55:10.460591,192.168.13.164,Philadelphia,Canada,Mobile,Success,30.0,45.85422111391721,0,-0.5021277594233163
USR001,john.smith,2025-09-04 17:13:10.460591,192.168.2.84,Philadelphia,Germany,Tablet,Success,66.0,25.754202166067838,0,-0.4716544189842041
USR002,sarah.jones,2025-08-28 16:47:10.460591,192.168.128.170,Los Angeles,France,Desktop,Success,149.0,35.540171272450465,0,-0.45885852500031304
USR005,david.garcia,2025-09-07 15:13:10.460591,192.168.112.97,Los Angeles,Canada,Desktop,Success,333.0,39.487133904220656,0,-0.5631989145008662
USR001,john.smith,2025-08-11 22:55:10.460591,192.168.47.21,Phoenix,Canada,Laptop,Success,192.0,43.22668781184193,0,-0.5092688636723401
USR003,mike.wilson,2025-08-15 16:13:10.460591,192.168.219.179,Houston,USA,Tablet,Success,413.0,0.0,0,-0.5096323402827041
USR005,david.garcia,2025-08-17 20:04:10.460591,192.168.216.187,New York,Germany,Tablet,Success,409.0,49.068451336638944,0,-0.5538824917082226
USR002,sarah.jones,2025-08-26 20:54:10.460591,192.168.76.73,Houston,France,Mobile,Success,153.0,38.142612346691685,0,-0.4596305064300066
USR001,john.smith,2025-08-18 22:31:10.460591,192.168.142.241,San Antonio,Germany,Mobile,Success,456.0,39.85582049562022,0,-0.5114636406253086
USR005,david.garcia,2025-08-29 12:25:10.460591,192.168.72.143,San Antonio,USA,Mobile,Success,332.0,0.0,0,-0.5460978817934746
USR003,mike.wilson,2025-08-30 19:13:10.460591,192.168.131.203,San Antonio,USA,Mobile,Success,119.0,12.692210871560643,0,-0.5511874259357453
USR004,lisa.brown,2025-08-15 22:04:10.460591,192.168.130.112,Philadelphia,Canada,Desktop,Success,197.0,53.764771210908634,0,-0.5156287592854417
USR003,mike.wilson,2025-08-18 15:11:10.460591,192.168.78.218,Los Angeles,France,Mobile,Success,271.0,21.17040787932722,0,-0.47592958909769195
USR005,david.garcia,2025-08-22 16:15:10.460591,192.168.66.15,Philadelphia,Germany,Desktop,Success,263.0,34.98833631538804,0,-0.47931019096516964
USR001,john.smith,2025-08-11 12:51:10.460591,192.168.66.243,Chicago,UK,Tablet,Success,164.0,28.392234740235153,0,-0.5271594344524667
USR004,lisa.brown,2025-08-13 16:41:10.460591,192.168.219.233,Phoenix,France,Desktop,Success,250.0,24.90061962576108,0,-0.46724530301839157
USR004,lisa.brown,2025-08-30 14:15:10.460591,192.168.162.201,Philadelphia,France,Tablet,Success,126.0,31.75181584344933,0,-0.5286885581685123
USR004,lisa.brown,2025-09-08 14:32:10.460591,192.168.98.63,New York,France,Desktop,Success,378.0,36.221704494301925,0,-0.47042109812023986
USR001,john.smith,2025-08-30 20:49:10.460591,192.168.103.170,Phoenix,Germany,Desktop,Success,446.0,35.36267237817597,0,-0.5315545410491119
USR004,lisa.brown,2025-09-04 14:00:10.460591,192.168.245.44,San Antonio,UK,Mobile,Success,212.0,21.15234161227872,0,-0.4774409010937932
USR003,mike.wilson,2025-09-03 12:52:10.460591,192.168.40.27,Philadelphia,Germany,Laptop,Success,103.0,25.565619936254464,0,-0.44829002781379285
USR001,john.smith,2025-08-31 16:34:10.460591,192.168.209.201,San Antonio,Germany,Tablet,Success,221.0,26.897684136273377,0,-0.549998545439271
